ID операции,Дата,ID магазина,Артикул,"Количество упаковок, шт",Тип операции
4811,9/15/2023,M3,23,150,Поступление
4812,9/15/2023,M3,24,150,Поступление
4813,9/15/2023,M3,25,150,Поступление
4814,9/15/2023,M3,26,150,Поступление
4815,9/15/2023,M3,27,150,Поступление
4816,9/15/2023,M3,28,150,Поступление
4817,9/15/2023,M3,29,150,Поступление
4818,9/15/2023,M3,30,150,Поступление
4819,9/15/2023,M3,31,150,Поступление
4820,9/15/2023,M3,32,150,Поступление
4821,9/15/2023,M3,33,150,Поступление
4822,9/15/2023,M3,34,150,Поступление
4823,9/15/2023,M3,35,150,Поступление
4824,9/15/2023,M3,36,150,Поступление
4825,9/15/2023,M9,1,150,Поступление
4826,9/15/2023,M9,2,150,Поступление
4827,9/15/2023,M9,3,150,Поступление
4828,9/15/2023,M9,4,150,Поступление
4829,9/15/2023,M9,5,150,Поступление
4830,9/15/2023,M9,6,150,Поступление
4831,9/15/2023,M9,7,150,Поступление
4832,9/15/2023,M9,8,150,Поступление
4833,9/15/2023,M9,9,150,Поступление
4834,9/15/2023,M9,10,150,Поступление
4835,9/15/2023,M9,11,150,Поступление
4836,9/15/2023,M9,12,150,Поступление
4837,9/15/2023,M9,13,150,Поступление
4838,9/15/2023,M9,14,150,Поступление
4839,9/15/2023,M9,15,150,Поступление
4840,9/15/2023,M9,16,150,Поступление
4841,9/15/2023,M9,17,150,Поступление
4842,9/15/2023,M9,18,150,Поступление
4843,9/15/2023,M9,19,150,Поступление
4844,9/15/2023,M9,20,150,Поступление
4845,9/15/2023,M9,21,150,Поступление
4846,9/15/2023,M9,22,150,Поступление
4847,9/15/2023,M9,23,150,Поступление
4848,9/15/2023,M9,24,150,Поступление
4849,9/15/2023,M9,25,150,Поступление
4850,9/15/2023,M9,26,150,Поступление
4851,9/15/2023,M9,27,150,Поступление
4852,9/15/2023,M9,28,150,Поступление
4853,9/15/2023,M9,29,150,Поступление
4854,9/15/2023,M9,30,150,Поступление
4855,9/15/2023,M9,31,150,Поступление
4856,9/15/2023,M9,32,150,Поступление
4857,9/15/2023,M9,33,150,Поступление
4858,9/15/2023,M9,34,150,Поступление
4859,9/15/2023,M9,35,150,Поступление
4860,9/15/2023,M9,36,150,Поступление
4861,9/15/2023,M11,1,150,Поступление
4862,9/15/2023,M11,2,150,Поступление
4863,9/15/2023,M11,3,150,Поступление
4864,9/15/2023,M11,4,150,Поступление
4865,9/15/2023,M11,5,150,Поступление
4866,9/15/2023,M11,6,150,Поступление
4867,9/15/2023,M11,7,150,Поступление
4868,9/15/2023,M11,8,150,Поступление
4869,9/15/2023,M11,9,150,Поступление
4870,9/15/2023,M11,10,150,Поступление
4871,9/15/2023,M11,11,150,Поступление
4872,9/15/2023,M11,12,150,Поступление
4873,9/15/2023,M11,13,150,Поступление
4874,9/15/2023,M11,14,150,Поступление
4875,9/15/2023,M11,15,150,Поступление
4876,9/15/2023,M11,16,150,Поступление
4877,9/15/2023,M11,17,150,Поступление
4878,9/15/2023,M11,18,150,Поступление
4879,9/15/2023,M11,19,150,Поступление
4880,9/15/2023,M11,20,150,Поступление
4881,9/15/2023,M11,21,150,Поступление
4882,9/15/2023,M11,22,150,Поступление
4883,9/15/2023,M11,23,150,Поступление
4884,9/15/2023,M11,24,150,Поступление
4885,9/15/2023,M11,25,150,Поступление
4886,9/15/2023,M11,26,150,Поступление
4887,9/15/2023,M11,27,150,Поступление
4888,9/15/2023,M11,28,150,Поступление
4889,9/15/2023,M11,29,150,Поступление
4890,9/15/2023,M11,30,150,Поступление
4891,9/15/2023,M11,31,150,Поступление
4892,9/15/2023,M11,32,150,Поступление
4893,9/15/2023,M11,33,150,Поступление
4894,9/15/2023,M11,34,150,Поступление
4895,9/15/2023,M11,35,150,Поступление
4896,9/15/2023,M11,36,150,Поступление
4897,9/15/2023,M14,1,150,Поступление
4898,9/15/2023,M14,2,150,Поступление
4899,9/15/2023,M14,3,150,Поступление
4900,9/15/2023,M14,4,150,Поступление
4901,9/15/2023,M14,5,150,Поступление
4902,9/15/2023,M14,6,150,Поступление
4903,9/15/2023,M14,7,150,Поступление
4904,9/15/2023,M14,8,150,Поступление
4905,9/15/2023,M14,9,150,Поступление
4906,9/15/2023,M14,10,150,Поступление
4907,9/15/2023,M14,11,150,Поступление
4908,9/15/2023,M14,12,150,Поступление
4909,9/15/2023,M14,13,150,Поступление
4910,9/15/2023,M14,14,150,Поступление
4911,9/15/2023,M14,15,150,Поступление
4912,9/15/2023,M14,16,150,Поступление
4913,9/15/2023,M14,17,150,Поступление
4914,9/15/2023,M14,18,150,Поступление
4915,9/15/2023,M14,19,150,Поступление
4916,9/15/2023,M14,20,150,Поступление
4917,9/15/2023,M14,21,150,Поступление
4918,9/15/2023,M14,22,150,Поступление
4919,9/15/2023,M14,23,150,Поступление
4920,9/15/2023,M14,24,150,Поступление
4921,9/15/2023,M14,25,150,Поступление
4922,9/15/2023,M14,26,150,Поступление
4923,9/15/2023,M14,27,150,Поступление
4924,9/15/2023,M14,28,150,Поступление
4925,9/15/2023,M14,29,150,Поступление
4926,9/15/2023,M14,30,150,Поступление
4927,9/15/2023,M14,31,150,Поступление
4928,9/15/2023,M14,32,150,Поступление
4929,9/15/2023,M14,33,150,Поступление
4930,9/15/2023,M14,34,150,Поступление
4931,9/15/2023,M14,35,150,Поступление
4932,9/15/2023,M14,36,150,Поступление
4933,9/15/2023,M17,1,150,Поступление
4934,9/15/2023,M17,2,150,Поступление
4935,9/15/2023,M17,3,150,Поступление
4936,9/15/2023,M17,4,150,Поступление
4937,9/15/2023,M17,5,150,Поступление
4938,9/15/2023,M17,6,150,Поступление
4939,9/15/2023,M17,7,150,Поступление
4940,9/15/2023,M17,8,150,Поступление
4941,9/15/2023,M17,9,150,Поступление
4942,9/15/2023,M17,10,150,Поступление
4943,9/15/2023,M17,11,150,Поступление
4944,9/15/2023,M17,12,150,Поступление
4945,9/15/2023,M17,13,150,Поступление
4946,9/15/2023,M17,14,150,Поступление
4947,9/15/2023,M17,15,150,Поступление
4948,9/15/2023,M17,16,150,Поступление
4949,9/15/2023,M17,17,150,Поступление
4950,9/15/2023,M17,18,150,Поступление
4951,9/15/2023,M17,19,150,Поступление
4952,9/15/2023,M17,20,150,Поступление
4953,9/15/2023,M17,21,150,Поступление
4954,9/15/2023,M17,22,150,Поступление
4955,9/15/2023,M17,23,150,Поступление
4956,9/15/2023,M17,24,150,Поступление
4957,9/15/2023,M17,25,150,Поступление
4958,9/15/2023,M17,26,150,Поступление
4959,9/15/2023,M17,27,150,Поступление
4960,9/15/2023,M17,28,150,Поступление
4961,9/15/2023,M17,29,150,Поступление
4962,9/15/2023,M17,30,150,Поступление
4963,9/15/2023,M17,31,150,Поступление
4964,9/15/2023,M17,32,150,Поступление
4965,9/15/2023,M17,33,150,Поступление
4966,9/15/2023,M17,34,150,Поступление
4967,9/15/2023,M17,35,150,Поступление
4968,9/15/2023,M17,36,150,Поступление
4969,9/15/2023,M1,37,250,Поступление
4970,9/15/2023,M1,38,250,Поступление
4971,9/15/2023,M1,39,250,Поступление
4972,9/15/2023,M1,40,250,Поступление
4973,9/15/2023,M1,41,250,Поступление
4974,9/15/2023,M1,42,250,Поступление
4975,9/15/2023,M1,43,250,Поступление
4976,9/15/2023,M1,44,250,Поступление
4977,9/15/2023,M1,45,250,Поступление
4978,9/15/2023,M1,46,250,Поступление
4979,9/15/2023,M1,47,250,Поступление
4980,9/15/2023,M1,48,250,Поступление
4981,9/15/2023,M1,49,250,Поступление
4982,9/15/2023,M1,50,250,Поступление
4983,9/15/2023,M1,51,250,Поступление
4984,9/15/2023,M1,52,250,Поступление
4985,9/15/2023,M1,53,250,Поступление
4986,9/15/2023,M1,54,250,Поступление
4987,9/15/2023,M1,55,250,Поступление
4988,9/15/2023,M1,56,250,Поступление
4989,9/15/2023,M1,57,250,Поступление
4990,9/15/2023,M1,58,250,Поступление
4991,9/15/2023,M1,59,250,Поступление
4992,9/15/2023,M1,60,250,Поступление
4993,9/15/2023,M5,37,250,Поступление
4994,9/15/2023,M5,38,250,Поступление
4995,9/15/2023,M5,39,250,Поступление
4996,9/15/2023,M5,40,250,Поступление
4997,9/15/2023,M5,41,250,Поступление
4998,9/15/2023,M5,42,250,Поступление
4999,9/15/2023,M5,43,250,Поступление
5000,9/15/2023,M5,44,250,Поступление
5001,9/15/2023,M5,45,250,Поступление
5002,9/15/2023,M5,46,250,Поступление
5003,9/15/2023,M5,47,250,Поступление
5004,9/15/2023,M5,48,250,Поступление
5005,9/15/2023,M5,49,250,Поступление
5006,9/15/2023,M5,50,250,Поступление
5007,9/15/2023,M5,51,250,Поступление
5008,9/15/2023,M5,52,250,Поступление
5009,9/15/2023,M5,53,250,Поступление
5010,9/15/2023,M5,54,250,Поступление
5011,9/15/2023,M5,55,250,Поступление
5012,9/15/2023,M5,56,250,Поступление
5013,9/15/2023,M5,57,250,Поступление
5014,9/15/2023,M5,58,250,Поступление
5015,9/15/2023,M5,59,250,Поступление
5016,9/15/2023,M5,60,250,Поступление
5017,9/15/2023,M6,37,250,Поступление
5018,9/15/2023,M6,38,250,Поступление
5019,9/15/2023,M6,39,250,Поступление
5020,9/15/2023,M6,40,250,Поступление
5021,9/15/2023,M6,41,250,Поступление
5022,9/15/2023,M6,42,250,Поступление
5023,9/15/2023,M6,43,250,Поступление
5024,9/15/2023,M6,44,250,Поступление
5025,9/15/2023,M6,45,250,Поступление
5026,9/15/2023,M6,46,250,Поступление
5027,9/15/2023,M6,47,250,Поступление
5028,9/15/2023,M6,48,250,Поступление
5029,9/15/2023,M6,49,250,Поступление
5030,9/15/2023,M6,50,250,Поступление
5031,9/15/2023,M6,51,250,Поступление
5032,9/15/2023,M6,52,250,Поступление
5033,9/15/2023,M6,53,250,Поступление
5034,9/15/2023,M6,54,250,Поступление
5035,9/15/2023,M6,55,250,Поступление
5036,9/15/2023,M6,56,250,Поступление
5037,9/15/2023,M6,57,250,Поступление
5038,9/15/2023,M6,58,250,Поступление
5039,9/15/2023,M6,59,250,Поступление
5040,9/15/2023,M6,60,250,Поступление
5041,9/15/2023,M10,37,250,Поступление
5042,9/15/2023,M10,38,250,Поступление
5043,9/15/2023,M10,39,250,Поступление
5044,9/15/2023,M10,40,250,Поступление
5045,9/15/2023,M10,41,250,Поступление
5046,9/15/2023,M10,42,250,Поступление
5047,9/15/2023,M10,43,250,Поступление
5048,9/15/2023,M10,44,250,Поступление
5049,9/15/2023,M10,45,250,Поступление
5050,9/15/2023,M10,46,250,Поступление
5051,9/15/2023,M10,47,250,Поступление
5052,9/15/2023,M10,48,250,Поступление
5053,9/15/2023,M10,49,250,Поступление
5054,9/15/2023,M10,50,250,Поступление
5055,9/15/2023,M10,51,250,Поступление
5056,9/15/2023,M10,52,250,Поступление
5057,9/15/2023,M10,53,250,Поступление
5058,9/15/2023,M10,54,250,Поступление
5059,9/15/2023,M10,55,250,Поступление
5060,9/15/2023,M10,56,250,Поступление
5061,9/15/2023,M10,57,250,Поступление
5062,9/15/2023,M10,58,250,Поступление
5063,9/15/2023,M10,59,250,Поступление
5064,9/15/2023,M10,60,250,Поступление
5065,9/15/2023,M15,37,250,Поступление
5066,9/15/2023,M15,38,250,Поступление
5067,9/15/2023,M15,39,250,Поступление
5068,9/15/2023,M15,40,250,Поступление
5069,9/15/2023,M15,41,250,Поступление
5070,9/15/2023,M15,42,250,Поступление
5071,9/15/2023,M15,43,250,Поступление
5072,9/15/2023,M15,44,250,Поступление
5073,9/15/2023,M15,45,250,Поступление
5074,9/15/2023,M15,46,250,Поступление
5075,9/15/2023,M15,47,250,Поступление
5076,9/15/2023,M15,48,250,Поступление
5077,9/15/2023,M15,49,250,Поступление
5078,9/15/2023,M15,50,250,Поступление
5079,9/15/2023,M15,51,250,Поступление
5080,9/15/2023,M15,52,250,Поступление
5081,9/15/2023,M15,53,250,Поступление
5082,9/15/2023,M15,54,250,Поступление
5083,9/15/2023,M15,55,250,Поступление
5084,9/15/2023,M15,56,250,Поступление
5085,9/15/2023,M15,57,250,Поступление
5086,9/15/2023,M15,58,250,Поступление
5087,9/15/2023,M15,59,250,Поступление
5088,9/15/2023,M15,60,250,Поступление
5089,9/15/2023,M18,37,250,Поступление
5090,9/15/2023,M18,38,250,Поступление
5091,9/15/2023,M18,39,250,Поступление
5092,9/15/2023,M18,40,250,Поступление
5093,9/15/2023,M18,41,250,Поступление
5094,9/15/2023,M18,42,250,Поступление
5095,9/15/2023,M18,43,250,Поступление
5096,9/15/2023,M18,44,250,Поступление
5097,9/15/2023,M18,45,250,Поступление
5098,9/15/2023,M18,46,250,Поступление
5099,9/15/2023,M18,47,250,Поступление
5100,9/15/2023,M18,48,250,Поступление
5101,9/15/2023,M18,49,250,Поступление
5102,9/15/2023,M18,50,250,Поступление
5103,9/15/2023,M18,51,250,Поступление
5104,9/15/2023,M18,52,250,Поступление
5105,9/15/2023,M18,53,250,Поступление
5106,9/15/2023,M18,54,250,Поступление
5107,9/15/2023,M18,55,250,Поступление
5108,9/15/2023,M18,56,250,Поступление
5109,9/15/2023,M18,57,250,Поступление
5110,9/15/2023,M18,58,250,Поступление
5111,9/15/2023,M18,59,250,Поступление
5112,9/15/2023,M18,60,250,Поступление
5113,9/15/2023,M2,37,350,Поступление
5114,9/15/2023,M2,38,350,Поступление
5115,9/15/2023,M2,39,350,Поступление
5116,9/15/2023,M2,40,350,Поступление
5117,9/15/2023,M2,41,350,Поступление
5118,9/15/2023,M2,42,350,Поступление
5119,9/15/2023,M2,43,350,Поступление
5120,9/15/2023,M2,44,350,Поступление
5121,9/15/2023,M2,45,350,Поступление
5122,9/15/2023,M2,46,350,Поступление
5123,9/15/2023,M2,47,350,Поступление
5124,9/15/2023,M2,48,350,Поступление
5125,9/15/2023,M2,49,350,Поступление
5126,9/15/2023,M2,50,350,Поступление
5127,9/15/2023,M2,51,350,Поступление
5128,9/15/2023,M2,52,350,Поступление
5129,9/15/2023,M2,53,350,Поступление
5130,9/15/2023,M2,54,350,Поступление
5131,9/15/2023,M2,55,350,Поступление
5132,9/15/2023,M2,56,350,Поступление
5133,9/15/2023,M2,57,350,Поступление
5134,9/15/2023,M2,58,350,Поступление
5135,9/15/2023,M2,59,350,Поступление
5136,9/15/2023,M2,60,350,Поступление
5137,9/15/2023,M4,37,350,Поступление
5138,9/15/2023,M4,38,350,Поступление
5139,9/15/2023,M4,39,350,Поступление
5140,9/15/2023,M4,40,350,Поступление
5141,9/15/2023,M4,41,350,Поступление
5142,9/15/2023,M4,42,350,Поступление
5143,9/15/2023,M4,43,350,Поступление
5144,9/15/2023,M4,44,350,Поступление
5145,9/15/2023,M4,45,350,Поступление
5146,9/15/2023,M4,46,350,Поступление
5147,9/15/2023,M4,47,350,Поступление
5148,9/15/2023,M4,48,350,Поступление
5149,9/15/2023,M4,49,350,Поступление
5150,9/15/2023,M4,50,350,Поступление
5151,9/15/2023,M4,51,350,Поступление
5152,9/15/2023,M4,52,350,Поступление
5153,9/15/2023,M4,53,350,Поступление
5154,9/15/2023,M4,54,350,Поступление
5155,9/15/2023,M4,55,350,Поступление
5156,9/15/2023,M4,56,350,Поступление
5157,9/15/2023,M4,57,350,Поступление
5158,9/15/2023,M4,58,350,Поступление
5159,9/15/2023,M4,59,350,Поступление
5160,9/15/2023,M4,60,350,Поступление
5161,9/15/2023,M7,37,350,Поступление
5162,9/15/2023,M7,38,350,Поступление
5163,9/15/2023,M7,39,350,Поступление
5164,9/15/2023,M7,40,350,Поступление
5165,9/15/2023,M7,41,350,Поступление
5166,9/15/2023,M7,42,350,Поступление
5167,9/15/2023,M7,43,350,Поступление
5168,9/15/2023,M7,44,350,Поступление
5169,9/15/2023,M7,45,350,Поступление
5170,9/15/2023,M7,46,350,Поступление
5171,9/15/2023,M7,47,350,Поступление
5172,9/15/2023,M7,48,350,Поступление
5173,9/15/2023,M7,49,350,Поступление
5174,9/15/2023,M7,50,350,Поступление
5175,9/15/2023,M7,51,350,Поступление
5176,9/15/2023,M7,52,350,Поступление
5177,9/15/2023,M7,53,350,Поступление
5178,9/15/2023,M7,54,350,Поступление
5179,9/15/2023,M7,55,350,Поступление
5180,9/15/2023,M7,56,350,Поступление
5181,9/15/2023,M7,57,350,Поступление
5182,9/15/2023,M7,58,350,Поступление
5183,9/15/2023,M7,59,350,Поступление
5184,9/15/2023,M7,60,350,Поступление
5185,9/15/2023,M8,37,350,Поступление
5186,9/15/2023,M8,38,350,Поступление
5187,9/15/2023,M8,39,350,Поступление
5188,9/15/2023,M8,40,350,Поступление
5189,9/15/2023,M8,41,350,Поступление
5190,9/15/2023,M8,42,350,Поступление
5191,9/15/2023,M8,43,350,Поступление
5192,9/15/2023,M8,44,350,Поступление
5193,9/15/2023,M8,45,350,Поступление
5194,9/15/2023,M8,46,350,Поступление
5195,9/15/2023,M8,47,350,Поступление
5196,9/15/2023,M8,48,350,Поступление
5197,9/15/2023,M8,49,350,Поступление
5198,9/15/2023,M8,50,350,Поступление
5199,9/15/2023,M8,51,350,Поступление
5200,9/15/2023,M8,52,350,Поступление
5201,9/15/2023,M8,53,350,Поступление
5202,9/15/2023,M8,54,350,Поступление
5203,9/15/2023,M8,55,350,Поступление
5204,9/15/2023,M8,56,350,Поступление
5205,9/15/2023,M8,57,350,Поступление
5206,9/15/2023,M8,58,350,Поступление
5207,9/15/2023,M8,59,350,Поступление
5208,9/15/2023,M8,60,350,Поступление
5209,9/15/2023,M12,37,350,Поступление
5210,9/15/2023,M12,38,350,Поступление
5211,9/15/2023,M12,39,350,Поступление
5212,9/15/2023,M12,40,350,Поступление
5213,9/15/2023,M12,41,350,Поступление
5214,9/15/2023,M12,42,350,Поступление
5215,9/15/2023,M12,43,350,Поступление
5216,9/15/2023,M12,44,350,Поступление
5217,9/15/2023,M12,45,350,Поступление
5218,9/15/2023,M12,46,350,Поступление
5219,9/15/2023,M12,47,350,Поступление
5220,9/15/2023,M12,48,350,Поступление
5221,9/15/2023,M12,49,350,Поступление
5222,9/15/2023,M12,50,350,Поступление
5223,9/15/2023,M12,51,350,Поступление
5224,9/15/2023,M12,52,350,Поступление
5225,9/15/2023,M12,53,350,Поступление
5226,9/15/2023,M12,54,350,Поступление
5227,9/15/2023,M12,55,350,Поступление
5228,9/15/2023,M12,56,350,Поступление
5229,9/15/2023,M12,57,350,Поступление
5230,9/15/2023,M12,58,350,Поступление
5231,9/15/2023,M12,59,350,Поступление
5232,9/15/2023,M12,60,350,Поступление
5233,9/15/2023,M13,37,350,Поступление
5234,9/15/2023,M13,38,350,Поступление
5235,9/15/2023,M13,39,350,Поступление
5236,9/15/2023,M13,40,350,Поступление
5237,9/15/2023,M13,41,350,Поступление
5238,9/15/2023,M13,42,350,Поступление
5239,9/15/2023,M13,43,350,Поступление
5240,9/15/2023,M13,44,350,Поступление
5241,9/15/2023,M13,45,350,Поступление
5242,9/15/2023,M13,46,350,Поступление
5243,9/15/2023,M13,47,350,Поступление
5244,9/15/2023,M13,48,350,Поступление
5245,9/15/2023,M13,49,350,Поступление
5246,9/15/2023,M13,50,350,Поступление
5247,9/15/2023,M13,51,350,Поступление
5248,9/15/2023,M13,52,350,Поступление
5249,9/15/2023,M13,53,350,Поступление
5250,9/15/2023,M13,54,350,Поступление
5251,9/15/2023,M13,55,350,Поступление
5252,9/15/2023,M13,56,350,Поступление
5253,9/15/2023,M13,57,350,Поступление
5254,9/15/2023,M13,58,350,Поступление
5255,9/15/2023,M13,59,350,Поступление
5256,9/15/2023,M13,60,350,Поступление
5257,9/15/2023,M16,37,350,Поступление
5258,9/15/2023,M16,38,350,Поступление
5259,9/15/2023,M16,39,350,Поступление
5260,9/15/2023,M16,40,350,Поступление
5261,9/15/2023,M16,41,350,Поступление
5262,9/15/2023,M16,42,350,Поступление
5263,9/15/2023,M16,43,350,Поступление
5264,9/15/2023,M16,44,350,Поступление
5265,9/15/2023,M16,45,350,Поступление
5266,9/15/2023,M16,46,350,Поступление
5267,9/15/2023,M16,47,350,Поступление
5268,9/15/2023,M16,48,350,Поступление
5269,9/15/2023,M16,49,350,Поступление
5270,9/15/2023,M16,50,350,Поступление
5271,9/15/2023,M16,51,350,Поступление
5272,9/15/2023,M16,52,350,Поступление
5273,9/15/2023,M16,53,350,Поступление
5274,9/15/2023,M16,54,350,Поступление
5275,9/15/2023,M16,55,350,Поступление
5276,9/15/2023,M16,56,350,Поступление
5277,9/15/2023,M16,57,350,Поступление
5278,9/15/2023,M16,58,350,Поступление
5279,9/15/2023,M16,59,350,Поступление
5280,9/15/2023,M16,60,350,Поступление
5281,9/15/2023,M3,37,150,Поступление
5282,9/15/2023,M3,38,150,Поступление
5283,9/15/2023,M3,39,150,Поступление
5284,9/15/2023,M3,40,150,Поступление
5285,9/15/2023,M3,41,150,Поступление
5286,9/15/2023,M3,42,150,Поступление
5287,9/15/2023,M3,43,150,Поступление
5288,9/15/2023,M3,44,150,Поступление
5289,9/15/2023,M3,45,150,Поступление
5290,9/15/2023,M3,46,150,Поступление
5291,9/15/2023,M3,47,150,Поступление
5292,9/15/2023,M3,48,150,Поступление
5293,9/15/2023,M3,49,150,Поступление
5294,9/15/2023,M3,50,150,Поступление
5295,9/15/2023,M3,51,150,Поступление
5296,9/15/2023,M3,52,150,Поступление
5297,9/15/2023,M3,53,150,Поступление
5298,9/15/2023,M3,54,150,Поступление
5299,9/15/2023,M3,55,150,Поступление
5300,9/15/2023,M3,56,150,Поступление
5301,9/15/2023,M3,57,150,Поступление
5302,9/15/2023,M3,58,150,Поступление
5303,9/15/2023,M3,59,150,Поступление
5304,9/15/2023,M3,60,150,Поступление
5305,9/15/2023,M9,37,150,Поступление
5306,9/15/2023,M9,38,150,Поступление
5307,9/15/2023,M9,39,150,Поступление
5308,9/15/2023,M9,40,150,Поступление
5309,9/15/2023,M9,41,150,Поступление
5310,9/15/2023,M9,42,150,Поступление
5311,9/15/2023,M9,43,150,Поступление
5312,9/15/2023,M9,44,150,Поступление
5313,9/15/2023,M9,45,150,Поступление
5314,9/15/2023,M9,46,150,Поступление
5315,9/15/2023,M9,47,150,Поступление
5316,9/15/2023,M9,48,150,Поступление
5317,9/15/2023,M9,49,150,Поступление
5318,9/15/2023,M9,50,150,Поступление
5319,9/15/2023,M9,51,150,Поступление
5320,9/15/2023,M9,52,150,Поступление
5321,9/15/2023,M9,53,150,Поступление
5322,9/15/2023,M9,54,150,Поступление
5323,9/15/2023,M9,55,150,Поступление
5324,9/15/2023,M9,56,150,Поступление
5325,9/15/2023,M9,57,150,Поступление
5326,9/15/2023,M9,58,150,Поступление
5327,9/15/2023,M9,59,150,Поступление
5328,9/15/2023,M9,60,150,Поступление
5329,9/15/2023,M11,37,150,Поступление
5330,9/15/2023,M11,38,150,Поступление
5331,9/15/2023,M11,39,150,Поступление
5332,9/15/2023,M11,40,150,Поступление
5333,9/15/2023,M11,41,150,Поступление
5334,9/15/2023,M11,42,150,Поступление
5335,9/15/2023,M11,43,150,Поступление
5336,9/15/2023,M11,44,150,Поступление
5337,9/15/2023,M11,45,150,Поступление
5338,9/15/2023,M11,46,150,Поступление
5339,9/15/2023,M11,47,150,Поступление
5340,9/15/2023,M11,48,150,Поступление
5341,9/15/2023,M11,49,150,Поступление
5342,9/15/2023,M11,50,150,Поступление
5343,9/15/2023,M11,51,150,Поступление
5344,9/15/2023,M11,52,150,Поступление
5345,9/15/2023,M11,53,150,Поступление
5346,9/15/2023,M11,54,150,Поступление
5347,9/15/2023,M11,55,150,Поступление
5348,9/15/2023,M11,56,150,Поступление
5349,9/15/2023,M11,57,150,Поступление
5350,9/15/2023,M11,58,150,Поступление
5351,9/15/2023,M11,59,150,Поступление
5352,9/15/2023,M11,60,150,Поступление
5353,9/15/2023,M14,37,150,Поступление
5354,9/15/2023,M14,38,150,Поступление
5355,9/15/2023,M14,39,150,Поступление
5356,9/15/2023,M14,40,150,Поступление
5357,9/15/2023,M14,41,150,Поступление
5358,9/15/2023,M14,42,150,Поступление
5359,9/15/2023,M14,43,150,Поступление
5360,9/15/2023,M14,44,150,Поступление
5361,9/15/2023,M14,45,150,Поступление
5362,9/15/2023,M14,46,150,Поступление
5363,9/15/2023,M14,47,150,Поступление
5364,9/15/2023,M14,48,150,Поступление
5365,9/15/2023,M14,49,150,Поступление
5366,9/15/2023,M14,50,150,Поступление
5367,9/15/2023,M14,51,150,Поступление
5368,9/15/2023,M14,52,150,Поступление
5369,9/15/2023,M14,53,150,Поступление
5370,9/15/2023,M14,54,150,Поступление
5371,9/15/2023,M14,55,150,Поступление
5372,9/15/2023,M14,56,150,Поступление
5373,9/15/2023,M14,57,150,Поступление
5374,9/15/2023,M14,58,150,Поступление
5375,9/15/2023,M14,59,150,Поступление
5376,9/15/2023,M14,60,150,Поступление
5377,9/15/2023,M17,37,150,Поступление
5378,9/15/2023,M17,38,150,Поступление
5379,9/15/2023,M17,39,150,Поступление
5380,9/15/2023,M17,40,150,Поступление
5381,9/15/2023,M17,41,150,Поступление
5382,9/15/2023,M17,42,150,Поступление
5383,9/15/2023,M17,43,150,Поступление
5384,9/15/2023,M17,44,150,Поступление
5385,9/15/2023,M17,45,150,Поступление
5386,9/15/2023,M17,46,150,Поступление
5387,9/15/2023,M17,47,150,Поступление
5388,9/15/2023,M17,48,150,Поступление
5389,9/15/2023,M17,49,150,Поступление
5390,9/15/2023,M17,50,150,Поступление
5391,9/15/2023,M17,51,150,Поступление
5392,9/15/2023,M17,52,150,Поступление
5393,9/15/2023,M17,53,150,Поступление
5394,9/15/2023,M17,54,150,Поступление
5395,9/15/2023,M17,55,150,Поступление
5396,9/15/2023,M17,56,150,Поступление
5397,9/15/2023,M17,57,150,Поступление
5398,9/15/2023,M17,58,150,Поступление
5399,9/15/2023,M17,59,150,Поступление
5400,9/15/2023,M17,60,150,Поступление
5401,9/21/2023,M1,1,285,Продажа
5402,9/21/2023,M1,2,185,Продажа
5403,9/21/2023,M1,3,147,Продажа
5404,9/21/2023,M1,4,161,Продажа
5405,9/21/2023,M1,5,149,Продажа
5406,9/21/2023,M1,6,183,Продажа
5407,9/21/2023,M1,7,174,Продажа
5408,9/21/2023,M1,8,201,Продажа
5409,9/21/2023,M1,9,128,Продажа
5410,9/21/2023,M1,10,116,Продажа
5411,9/21/2023,M1,11,163,Продажа
5412,9/21/2023,M1,12,180,Продажа
5413,9/21/2023,M1,13,119,Продажа
5414,9/21/2023,M1,14,144,Продажа
5415,9/21/2023,M1,15,146,Продажа
5416,9/21/2023,M1,16,127,Продажа
5417,9/21/2023,M1,17,128,Продажа
5418,9/21/2023,M1,18,163,Продажа
5419,9/21/2023,M1,19,151,Продажа
5420,9/21/2023,M1,20,152,Продажа
5421,9/21/2023,M1,21,174,Продажа
5422,9/21/2023,M1,22,204,Продажа
5423,9/21/2023,M1,23,152,Продажа
5424,9/21/2023,M1,24,143,Продажа
5425,9/21/2023,M1,25,134,Продажа
5426,9/21/2023,M1,26,196,Продажа
5427,9/21/2023,M1,27,160,Продажа
5428,9/21/2023,M1,28,148,Продажа
5429,9/21/2023,M1,29,183,Продажа
5430,9/21/2023,M1,30,151,Продажа
5431,9/21/2023,M1,31,133,Продажа
5432,9/21/2023,M1,32,196,Продажа
5433,9/21/2023,M1,33,170,Продажа
5434,9/21/2023,M1,34,172,Продажа
5435,9/21/2023,M1,35,137,Продажа
5436,9/21/2023,M1,36,110,Продажа
5437,9/21/2023,M5,1,119,Продажа
5438,9/21/2023,M5,2,197,Продажа
5439,9/21/2023,M5,3,150,Продажа
5440,9/21/2023,M5,4,168,Продажа
5441,9/21/2023,M5,5,133,Продажа
5442,9/21/2023,M5,6,150,Продажа
5443,9/21/2023,M5,7,143,Продажа
5444,9/21/2023,M5,8,169,Продажа
